http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16EG,BA1 6EG,51.394534,-2.353440
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16ED,BA1 6ED,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DY,BA1 6DY,51.392322,-2.356211
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DW,BA1 6DW,51.393428,-2.353388
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DU,BA1 6DU,51.393425,-2.354466
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DN,BA1 6DN,51.392896,-2.353700
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DL,BA1 6DL,51.392481,-2.354444
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DJ,BA1 6DJ,51.392311,-2.353940
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DH,BA1 6DH,51.391664,-2.353748
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DG,BA1 6DG,51.391895,-2.354770
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16DA,BA1 6DA,51.391140,-2.354678
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BZ,BA1 6BZ,51.401025,-2.344591
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BW,BA1 6BW,51.393705,-2.344737
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BT,BA1 6BT,51.395309,-2.352827
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BS,BA1 6BS,51.394967,-2.343971
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BR,BA1 6BR,51.394487,-2.345146
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BH,BA1 6BH,51.394198,-2.342485
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BE,BA1 6BE,51.394145,-2.341996
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BB,BA1 6BB,51.394952,-2.342706
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16BA,BA1 6BA,51.394749,-2.344530
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16AS,BA1 6AS,51.393104,-2.347521
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16AN,BA1 6AN,51.392194,-2.351064
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16AH,BA1 6AH,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16AF,BA1 6AF,51.391072,-2.353341
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA16AE,BA1 6AE,51.391615,-2.352282
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15YQ,BA1 5YQ,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15UE,BA1 5UE,51.388957,-2.357061
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15UB,BA1 5UB,51.389235,-2.357293
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TT,BA1 5TT,51.400542,-2.364555
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TR,BA1 5TR,51.398577,-2.365962
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TP,BA1 5TP,51.398927,-2.366367
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TN,BA1 5TN,51.396099,-2.364979
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TL,BA1 5TL,51.403481,-2.373434
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TG,BA1 5TG,51.402007,-2.373421
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TE,BA1 5TE,51.394743,-2.364235
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15TD,BA1 5TD,51.401336,-2.369520
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15SZ,BA1 5SZ,51.397194,-2.365419
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15SY,BA1 5SY,51.395396,-2.365333
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15SX,BA1 5SX,51.393709,-2.364314
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15SW,BA1 5SW,51.393767,-2.368683
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA15SP,BA1 5SP,51.393050,-2.362152
